product_id,name,category,color,material,price,currency,description,image_url,sizes,stock,in_stock,rating,reviews,sku,brand,slot,formality
BOSS00611,White Loafers,Shoes,White,Suede,309,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"7,12,11,9,8,10",85,True,4.6,468,SHO00611,BOSS,SHOES,FORMAL
BOSS00612,Burgundy Chelsea Boots,Shoes,Burgundy,Suede,359,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"11,7,12,9",19,True,4.3,175,SHO00612,BOSS,SHOES,FORMAL
BOSS00613,Olive Loafers,Shoes,Olive,Suede,459,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"11,10,7,8",93,True,5.0,348,SHO00613,BOSS,SHOES,FORMAL
BOSS00614,Olive Derby Shoes,Shoes,Olive,Suede,249,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"10,9,12,7",12,True,4.3,263,SHO00614,BOSS,SHOES,FORMAL
BOSS00615,Brown Loafers,Shoes,Brown,Leather,309,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/derby_shoes_in_leather_with_double_stitching_black.jpg,"10,12,7,11,9,8",76,True,4.3,426,SHO00615,BOSS,SHOES,FORMAL
BOSS00616,Grey Loafers,Shoes,Grey,Suede,399,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"11,9,10,8,7,12",81,True,4.8,545,SHO00616,BOSS,SHOES,FORMAL
BOSS00617,White Chelsea Boots,Shoes,White,Suede,399,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"9,7,10,12,8,11",62,True,4.2,130,SHO00617,BOSS,SHOES,FORMAL
BOSS00618,Brown Loafers,Shoes,Brown,Calfskin,219,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"12,7,10,11",18,True,4.5,758,SHO00618,BOSS,SHOES,FORMAL
BOSS00619,White Derby Shoes,Shoes,White,Calfskin,249,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"7,12,11,8",69,True,4.4,224,SHO00619,BOSS,SHOES,FORMAL
BOSS00620,Charcoal Oxford Shoes,Shoes,Charcoal,Suede,419,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"9,7,10,12",39,True,4.7,181,SHO00620,BOSS,SHOES,FORMAL
BOSS00621,Brown Sneakers,Shoes,Brown,Calfskin,409,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"10,7,12,9",54,True,4.4,720,SHO00621,BOSS,SHOES,FORMAL
BOSS00622,White Chelsea Boots,Shoes,White,Calfskin,389,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"8,9,10,12,11",11,True,4.5,254,SHO00622,BOSS,SHOES,FORMAL
BOSS00623,Charcoal Derby Shoes,Shoes,Charcoal,Calfskin,459,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"12,8,10,9,7",45,True,4.2,211,SHO00623,BOSS,SHOES,FORMAL
BOSS00624,Olive Sneakers,Shoes,Olive,Leather,249,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"9,12,7,11",48,True,4.7,741,SHO00624,BOSS,SHOES,FORMAL
BOSS00625,Burgundy Sneakers,Shoes,Burgundy,Leather,419,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"12,7,11,10,9,8",35,True,4.4,165,SHO00625,BOSS,SHOES,FORMAL
BOSS00626,Charcoal Derby Shoes,Shoes,Charcoal,Leather,299,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/derby_shoes_in_leather_with_double_stitching_black.jpg,"10,7,9,11,12",56,True,4.6,402,SHO00626,BOSS,SHOES,FORMAL
BOSS00627,Brown Derby Shoes,Shoes,Brown,Suede,349,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"7,10,12,11,9,8",75,True,4.6,390,SHO00627,BOSS,SHOES,FORMAL
BOSS00628,Burgundy Loafers,Shoes,Burgundy,Leather,459,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"11,9,8,12",37,True,4.1,231,SHO00628,BOSS,SHOES,FORMAL
BOSS00629,Black Oxford Shoes,Shoes,Black,Calfskin,289,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"9,8,11,12,7,10",56,True,4.9,381,SHO00629,BOSS,SHOES,FORMAL
BOSS00630,Brown Derby Shoes,Shoes,Brown,Suede,409,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"9,8,7,12",37,True,4.4,38,SHO00630,BOSS,SHOES,FORMAL
BOSS00631,Grey Loafers,Shoes,Grey,Suede,269,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/suede_trainers_with_double_b_monogram_light_beige.jpg,"9,8,7,12",24,True,4.2,44,SHO00631,BOSS,SHOES,FORMAL
BOSS00632,Black Derby Shoes,Shoes,Black,Suede,239,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"10,8,9,12,11,7",42,True,4.8,646,SHO00632,BOSS,SHOES,FORMAL
BOSS00633,Grey Loafers,Shoes,Grey,Calfskin,489,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"10,7,12,9",21,True,4.6,475,SHO00633,BOSS,SHOES,FORMAL
BOSS00634,Grey Sneakers,Shoes,Grey,Suede,219,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"12,8,9,11,10,7",37,True,4.4,399,SHO00634,BOSS,SHOES,FORMAL
BOSS00635,Burgundy Loafers,Shoes,Burgundy,Leather,439,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"11,7,12,8",81,True,4.1,800,SHO00635,BOSS,SHOES,FORMAL
BOSS00636,White Derby Shoes,Shoes,White,Leather,269,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"12,10,7,9,11,8",38,True,4.0,740,SHO00636,BOSS,SHOES,FORMAL
BOSS00637,Brown Oxford Shoes,Shoes,Brown,Suede,389,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"7,12,10,8,9,11",96,True,4.9,553,SHO00637,BOSS,SHOES,FORMAL
BOSS00638,White Oxford Shoes,Shoes,White,Suede,269,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/derby_shoes_in_leather_with_double_stitching_black.jpg,"12,11,8,7,10,9",16,True,4.0,495,SHO00638,BOSS,SHOES,FORMAL
BOSS00639,Brown Oxford Shoes,Shoes,Brown,Leather,299,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/derby_shoes_in_leather_with_double_stitching_black.jpg,"9,7,11,10,8,12",40,True,4.7,498,SHO00639,BOSS,SHOES,FORMAL
BOSS00640,Grey Chelsea Boots,Shoes,Grey,Calfskin,229,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"8,11,9,12,7",20,True,4.1,619,SHO00640,BOSS,SHOES,FORMAL
BOSS00641,Navy Sneakers,Shoes,Navy,Suede,299,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"9,11,7,8",59,True,4.5,316,SHO00641,BOSS,SHOES,FORMAL
BOSS00642,Charcoal Loafers,Shoes,Charcoal,Calfskin,389,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"8,12,10,7,11",24,True,4.2,421,SHO00642,BOSS,SHOES,FORMAL
BOSS00643,Charcoal Loafers,Shoes,Charcoal,Suede,449,€,Premium BOSS shoes crafted from Suede. Modern fit with refined detailing.,images/shoes/chelsea_boots_in_nappa_leather_with_signature-stripe_detail_dark_brown.jpg,"9,8,12,10,7,11",15,True,4.7,591,SHO00643,BOSS,SHOES,FORMAL
BOSS00644,Grey Derby Shoes,Shoes,Grey,Calfskin,459,€,Premium BOSS shoes crafted from Calfskin. Modern fit with refined detailing.,images/shoes/gary_trainers_in_nubuck_dark_brown.jpg,"8,12,7,11,10",50,True,4.8,755,SHO00644,BOSS,SHOES,FORMAL
BOSS00645,Black Derby Shoes,Shoes,Black,Leather,249,€,Premium BOSS shoes crafted from Leather. Modern fit with refined detailing.,images/shoes/ttnm_evo_trainers_with_suede_trims_khaki.jpg,"9,7,11,8",95,True,4.4,717,SHO00645,BOSS,SHOES,FORMAL
BOSS00717,White Striped Tie,Ties,White,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,39,True,4.7,660,TIE00717,BOSS,ACCESSORIES,FORMAL
BOSS00718,Olive Striped Tie,Ties,Olive,100% Silk,69,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/cashmere_scarf_with_twisted_fringes_grey.jpg,One Size,26,True,4.8,481,TIE00718,BOSS,ACCESSORIES,FORMAL
BOSS00719,Navy Striped Tie,Ties,Navy,100% Silk,89,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,59,True,4.2,256,TIE00719,BOSS,ACCESSORIES,FORMAL
BOSS00720,Charcoal Knitted Tie,Ties,Charcoal,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/accessories/knitted_wool-cotton_scarf_and_beanie_hat_gift_set_dark_blue.jpg,One Size,45,True,4.6,216,TIE00720,BOSS,ACCESSORIES,FORMAL
BOSS00721,Charcoal Silk Tie,Ties,Charcoal,100% Silk,79,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,19,True,4.8,407,TIE00721,BOSS,ACCESSORIES,FORMAL
BOSS00722,Charcoal Solid Tie,Ties,Charcoal,Silk,109,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,84,True,4.6,719,TIE00722,BOSS,ACCESSORIES,FORMAL
BOSS00723,Black Knitted Tie,Ties,Black,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,32,True,4.4,330,TIE00723,BOSS,ACCESSORIES,FORMAL
BOSS00724,Charcoal Knitted Tie,Ties,Charcoal,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,10,True,4.2,420,TIE00724,BOSS,ACCESSORIES,FORMAL
BOSS00725,Brown Striped Tie,Ties,Brown,Wool,99,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_blue_patterned.jpg,One Size,15,True,5.0,491,TIE00725,BOSS,ACCESSORIES,FORMAL
BOSS00726,Burgundy Silk Tie,Ties,Burgundy,Wool,89,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/jacquard-pattern_tie_in_a_silk_blend_grey_patterned.jpg,One Size,26,True,4.4,564,TIE00726,BOSS,ACCESSORIES,FORMAL
BOSS00727,Burgundy Knitted Tie,Ties,Burgundy,100% Silk,79,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/patterned_tie_in_cotton_and_wool_beige_patterned.jpg,One Size,57,True,4.7,87,TIE00727,BOSS,ACCESSORIES,FORMAL
BOSS00728,Black Solid Tie,Ties,Black,Silk,109,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,23,True,4.0,797,TIE00728,BOSS,ACCESSORIES,FORMAL
BOSS00729,Burgundy Solid Tie,Ties,Burgundy,100% Silk,69,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,91,True,4.4,667,TIE00729,BOSS,ACCESSORIES,FORMAL
BOSS00730,Olive Silk Tie,Ties,Olive,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/wool-blend_tie_with_stretch_dark_blue.jpg,One Size,44,True,4.4,680,TIE00730,BOSS,ACCESSORIES,FORMAL
BOSS00731,Olive Silk Tie,Ties,Olive,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/silk_pocket_square_with_digital_print_dark_red.jpg,One Size,19,True,4.1,40,TIE00731,BOSS,ACCESSORIES,FORMAL
BOSS00732,Black Solid Tie,Ties,Black,100% Silk,109,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,76,True,4.1,164,TIE00732,BOSS,ACCESSORIES,FORMAL
BOSS00733,Navy Silk Tie,Ties,Navy,Wool,89,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,39,True,4.6,375,TIE00733,BOSS,ACCESSORIES,FORMAL
BOSS00734,Burgundy Knitted Tie,Ties,Burgundy,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_printed_silk_light_beige.jpg,One Size,47,True,4.1,514,TIE00734,BOSS,ACCESSORIES,FORMAL
BOSS00735,Beige Silk Tie,Ties,Beige,100% Silk,99,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/accessories/knitted_wool-cotton_scarf_and_beanie_hat_gift_set_dark_blue.jpg,One Size,81,True,4.4,589,TIE00735,BOSS,ACCESSORIES,FORMAL
BOSS00736,Black Solid Tie,Ties,Black,Wool,59,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,13,True,4.9,482,TIE00736,BOSS,ACCESSORIES,FORMAL
BOSS00737,Burgundy Solid Tie,Ties,Burgundy,100% Silk,79,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,49,True,4.7,774,TIE00737,BOSS,ACCESSORIES,FORMAL
BOSS00738,Black Silk Tie,Ties,Black,Silk,119,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,38,True,4.8,520,TIE00738,BOSS,ACCESSORIES,FORMAL
BOSS00739,Beige Knitted Tie,Ties,Beige,100% Silk,79,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_beige.jpg,One Size,57,True,4.8,70,TIE00739,BOSS,ACCESSORIES,FORMAL
BOSS00740,Charcoal Knitted Tie,Ties,Charcoal,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/patterned_tie_in_cotton_and_wool_beige_patterned.jpg,One Size,36,True,4.7,398,TIE00740,BOSS,ACCESSORIES,FORMAL
BOSS00741,Beige Knitted Tie,Ties,Beige,100% Silk,79,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_blue_patterned.jpg,One Size,80,True,4.1,242,TIE00741,BOSS,ACCESSORIES,FORMAL
BOSS00742,Brown Knitted Tie,Ties,Brown,Silk,99,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_beige.jpg,One Size,13,True,4.1,166,TIE00742,BOSS,ACCESSORIES,FORMAL
BOSS00743,Grey Striped Tie,Ties,Grey,100% Silk,89,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,28,True,4.3,724,TIE00743,BOSS,ACCESSORIES,FORMAL
BOSS00744,Beige Striped Tie,Ties,Beige,Silk,109,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_blue_patterned.jpg,One Size,30,True,4.2,248,TIE00744,BOSS,ACCESSORIES,FORMAL
BOSS00745,Black Silk Tie,Ties,Black,Wool,49,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/jacquard-pattern_tie_in_a_silk_blend_grey_patterned.jpg,One Size,66,True,4.9,776,TIE00745,BOSS,ACCESSORIES,FORMAL
BOSS00746,White Silk Tie,Ties,White,Wool,59,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/cashmere_scarf_with_twisted_fringes_grey.jpg,One Size,16,True,4.3,358,TIE00746,BOSS,ACCESSORIES,FORMAL
BOSS00747,Olive Silk Tie,Ties,Olive,Wool,69,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,56,True,4.0,138,TIE00747,BOSS,ACCESSORIES,FORMAL
BOSS00748,Grey Solid Tie,Ties,Grey,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/silk_pocket_square_with_digital_print_dark_red.jpg,One Size,84,True,5.0,717,TIE00748,BOSS,ACCESSORIES,FORMAL
BOSS00749,White Striped Tie,Ties,White,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/cashmere_scarf_with_twisted_fringes_grey.jpg,One Size,87,True,4.4,221,TIE00749,BOSS,ACCESSORIES,FORMAL
BOSS00750,White Silk Tie,Ties,White,100% Silk,99,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,76,True,4.6,49,TIE00750,BOSS,ACCESSORIES,FORMAL
BOSS00751,Black Knitted Tie,Ties,Black,Silk,89,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_printed_silk_light_beige.jpg,One Size,68,True,4.7,50,TIE00751,BOSS,ACCESSORIES,FORMAL
BOSS00752,Charcoal Striped Tie,Ties,Charcoal,Wool,119,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_blue_patterned.jpg,One Size,17,True,4.6,197,TIE00752,BOSS,ACCESSORIES,FORMAL
BOSS00753,Burgundy Silk Tie,Ties,Burgundy,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,62,True,4.1,106,TIE00753,BOSS,ACCESSORIES,FORMAL
BOSS00754,White Solid Tie,Ties,White,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/accessories/gift-boxed_brass_cufflinks_and_tie_bar_set_silver.jpg,One Size,87,True,4.8,337,TIE00754,BOSS,ACCESSORIES,FORMAL
BOSS00755,White Solid Tie,Ties,White,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,64,True,4.1,118,TIE00755,BOSS,ACCESSORIES,FORMAL
BOSS00756,Black Solid Tie,Ties,Black,100% Silk,89,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/patterned_tie_in_cotton_and_wool_beige_patterned.jpg,One Size,40,True,4.9,194,TIE00756,BOSS,ACCESSORIES,FORMAL
BOSS00757,Brown Striped Tie,Ties,Brown,Silk,99,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/wool-blend_tie_with_stretch_dark_blue.jpg,One Size,68,True,4.5,646,TIE00757,BOSS,ACCESSORIES,FORMAL
BOSS00758,Navy Silk Tie,Ties,Navy,Silk,99,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/silk_pocket_square_with_digital_print_dark_red.jpg,One Size,23,True,4.3,682,TIE00758,BOSS,ACCESSORIES,FORMAL
BOSS00759,Burgundy Striped Tie,Ties,Burgundy,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/cashmere_scarf_with_twisted_fringes_grey.jpg,One Size,56,True,4.4,69,TIE00759,BOSS,ACCESSORIES,FORMAL
BOSS00760,Burgundy Striped Tie,Ties,Burgundy,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_printed_silk_light_beige.jpg,One Size,39,True,4.4,635,TIE00760,BOSS,ACCESSORIES,FORMAL
BOSS00761,White Solid Tie,Ties,White,Wool,119,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,75,True,4.9,371,TIE00761,BOSS,ACCESSORIES,FORMAL
BOSS00762,White Solid Tie,Ties,White,Wool,59,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_beige.jpg,One Size,12,True,4.7,606,TIE00762,BOSS,ACCESSORIES,FORMAL
BOSS00763,Black Knitted Tie,Ties,Black,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,13,True,4.5,407,TIE00763,BOSS,ACCESSORIES,FORMAL
BOSS00764,Brown Striped Tie,Ties,Brown,100% Silk,99,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,37,True,4.2,256,TIE00764,BOSS,ACCESSORIES,FORMAL
BOSS00765,Navy Silk Tie,Ties,Navy,100% Silk,109,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_beige.jpg,One Size,20,True,4.9,628,TIE00765,BOSS,ACCESSORIES,FORMAL
BOSS00766,Olive Striped Tie,Ties,Olive,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,76,True,4.3,230,TIE00766,BOSS,ACCESSORIES,FORMAL
BOSS00767,Black Solid Tie,Ties,Black,100% Silk,99,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/wool-blend_tie_with_stretch_dark_blue.jpg,One Size,78,True,4.8,255,TIE00767,BOSS,ACCESSORIES,FORMAL
BOSS00768,Burgundy Silk Tie,Ties,Burgundy,Wool,59,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,69,True,4.2,54,TIE00768,BOSS,ACCESSORIES,FORMAL
BOSS00769,White Silk Tie,Ties,White,Wool,59,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/accessories/knitted_wool-cotton_scarf_and_beanie_hat_gift_set_dark_blue.jpg,One Size,41,True,4.6,730,TIE00769,BOSS,ACCESSORIES,FORMAL
BOSS00770,Brown Knitted Tie,Ties,Brown,Wool,99,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/jacquard-pattern_tie_in_a_silk_blend_grey_patterned.jpg,One Size,65,True,4.8,714,TIE00770,BOSS,ACCESSORIES,FORMAL
BOSS00771,Navy Solid Tie,Ties,Navy,Wool,89,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/silk_pocket_square_with_digital_print_dark_red.jpg,One Size,75,True,4.5,504,TIE00771,BOSS,ACCESSORIES,FORMAL
BOSS00772,Burgundy Striped Tie,Ties,Burgundy,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/jacquard-pattern_tie_in_a_silk_blend_grey_patterned.jpg,One Size,81,True,4.6,217,TIE00772,BOSS,ACCESSORIES,FORMAL
BOSS00773,Grey Striped Tie,Ties,Grey,Wool,89,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_blue_patterned.jpg,One Size,71,True,4.4,79,TIE00773,BOSS,ACCESSORIES,FORMAL
BOSS00774,Grey Knitted Tie,Ties,Grey,Silk,79,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,49,True,4.3,755,TIE00774,BOSS,ACCESSORIES,FORMAL
BOSS00775,White Striped Tie,Ties,White,Wool,109,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/cashmere_scarf_with_twisted_fringes_grey.jpg,One Size,77,True,4.9,733,TIE00775,BOSS,ACCESSORIES,FORMAL
BOSS00776,Burgundy Striped Tie,Ties,Burgundy,Silk,59,€,Premium BOSS ties crafted from Silk. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_dark_red.jpg,One Size,70,True,4.7,150,TIE00776,BOSS,ACCESSORIES,FORMAL
BOSS00777,Charcoal Striped Tie,Ties,Charcoal,Wool,89,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/pocket_square_with_digital_print_white_patterned.jpg,One Size,90,True,4.3,440,TIE00777,BOSS,ACCESSORIES,FORMAL
BOSS00778,Burgundy Silk Tie,Ties,Burgundy,100% Silk,59,€,Premium BOSS ties crafted from 100% Silk. Modern fit with refined detailing.,images/ties/jacquard-pattern_tie_in_a_silk_blend_grey_patterned.jpg,One Size,90,True,4.7,697,TIE00778,BOSS,ACCESSORIES,FORMAL
BOSS00779,Burgundy Solid Tie,Ties,Burgundy,Wool,69,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,57,True,4.7,58,TIE00779,BOSS,ACCESSORIES,FORMAL
BOSS00780,White Solid Tie,Ties,White,Wool,119,€,Premium BOSS ties crafted from Wool. Modern fit with refined detailing.,images/ties/italian-made_pocket_square_in_melange_cotton_blue.jpg,One Size,53,True,4.8,663,TIE00780,BOSS,ACCESSORIES,FORMAL
